runDir,experimentName,slice,arm,topology,rest,miScoringMode,articleId,status,llmCalls,nEvents,nScored,dead,meanMI,meanNodeMPR,maxMI,meanDiscreteMI,meanContinuousMI,meanDualGap,meanAgreement,kStarDiscrete,kStarContinuous,kStarCensoredDiscrete,hatchStatus,hatchNote
T2c_He_polarized_mix_00_2026-09-19_04-17-42,T2c_He_polarized_mix_00,T2c_He,He,polarized,mix_00,continuous,climate_consensus,complete,529,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_polarized_mix_00_2026-09-19_04-17-42,T2c_He_polarized_mix_00,T2c_He,He,polarized,mix_00,continuous,polar_bears,complete,529,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_polarized_mix_01_2026-09-19_04-17-42,T2c_He_polarized_mix_01,T2c_He,He,polarized,mix_01,continuous,scopex_2017,complete,428,141,66,false,1.5485,1.3456,5,,1.5485,,,,,false,live,
T2c_He_polarized_mix_01_2026-09-19_04-17-42,T2c_He_polarized_mix_01,T2c_He,He,polarized,mix_01,continuous,chemtrails_gates_2018_2021,complete,428,120,9,false,1.9333,2.0929,3.5,,1.9333,,,,,false,live,
T2c_He_polarized_mix_01_2026-09-19_04-17-42,T2c_He_polarized_mix_01,T2c_He,He,polarized,mix_01,continuous,sai_geoengineering,complete,428,125,15,false,0,0,0,,0,,,,,false,live,
T2c_He_polarized_mix_01_2026-09-19_04-17-42,T2c_He_polarized_mix_01,T2c_He,He,polarized,mix_01,continuous,paris_agreement,complete,428,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_polarized_mix_01_2026-09-19_04-17-42,T2c_He_polarized_mix_01,T2c_He,He,polarized,mix_01,continuous,climate_consensus,complete,428,139,2,false,2.5,2.5,5,,2.5,,,,,false,live,
T2c_He_polarized_mix_01_2026-09-19_04-17-42,T2c_He_polarized_mix_01,T2c_He,He,polarized,mix_01,continuous,polar_bears,complete,428,144,8,false,0,0,0,,0,,,,,false,live,
T2c_He_polarized_mix_02_2026-09-19_04-17-42,T2c_He_polarized_mix_02,T2c_He,He,polarized,mix_02,continuous,scopex_2017,complete,455,145,121,false,0.0388,0.0401,0.4999999999999999,,0.0388,,,,,false,live,
T2c_He_polarized_mix_02_2026-09-19_04-17-42,T2c_He_polarized_mix_02,T2c_He,He,polarized,mix_02,continuous,chemtrails_gates_2018_2021,complete,455,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_polarized_mix_02_2026-09-19_04-17-42,T2c_He_polarized_mix_02,T2c_He,He,polarized,mix_02,continuous,sai_geoengineering,complete,455,91,31,false,0.0161,0.0049,0.4999999999999999,,0.0161,,,,,false,live,
T2c_He_polarized_mix_02_2026-09-19_04-17-42,T2c_He_polarized_mix_02,T2c_He,He,polarized,mix_02,continuous,paris_agreement,complete,455,125,8,false,0.125,0.1429,0.9999999999999998,,0.125,,,,,false,live,
T2c_He_polarized_mix_02_2026-09-19_04-17-42,T2c_He_polarized_mix_02,T2c_He,He,polarized,mix_02,continuous,climate_consensus,complete,455,145,8,false,0.625,0.5714,0.9999999999999998,,0.625,,,,,false,live,
T2c_He_polarized_mix_02_2026-09-19_04-17-42,T2c_He_polarized_mix_02,T2c_He,He,polarized,mix_02,continuous,polar_bears,complete,455,107,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_polarized_mix_03_2026-09-19_04-17-42,T2c_He_polarized_mix_03,T2c_He,He,polarized,mix_03,continuous,scopex_2017,complete,486,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_polarized_mix_03_2026-09-19_04-17-42,T2c_He_polarized_mix_03,T2c_He,He,polarized,mix_03,continuous,chemtrails_gates_2018_2021,complete,486,113,95,false,2.5758,2.5639,4.5,,2.5758,,,,,false,live,
T2c_He_polarized_mix_03_2026-09-19_04-17-42,T2c_He_polarized_mix_03,T2c_He,He,polarized,mix_03,continuous,sai_geoengineering,complete,486,144,51,false,0.0686,0.0781,1.5000000000000002,,0.0686,,,,,false,live,
T2c_He_polarized_mix_03_2026-09-19_04-17-42,T2c_He_polarized_mix_03,T2c_He,He,polarized,mix_03,continuous,paris_agreement,complete,486,139,12,false,3.625,3.3452,5,,3.625,,,,7,false,live,
T2c_He_polarized_mix_03_2026-09-19_04-17-42,T2c_He_polarized_mix_03,T2c_He,He,polarized,mix_03,continuous,climate_consensus,complete,486,138,6,false,1.9167,1.875,5,,1.9167,,,,,false,live,
T2c_He_polarized_mix_03_2026-09-19_04-17-42,T2c_He_polarized_mix_03,T2c_He,He,polarized,mix_03,continuous,polar_bears,complete,486,102,4,false,0,0,0,,0,,,,,false,live,
T2c_He_polarized_mix_04_2026-09-19_04-18-19,T2c_He_polarized_mix_04,T2c_He,He,polarized,mix_04,continuous,scopex_2017,complete,509,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_polarized_mix_04_2026-09-19_04-18-19,T2c_He_polarized_mix_04,T2c_He,He,polarized,mix_04,continuous,chemtrails_gates_2018_2021,complete,509,130,110,false,1.9864,1.9953,5,,1.9864,,,,,false,live,
T2c_He_polarized_mix_04_2026-09-19_04-18-19,T2c_He_polarized_mix_04,T2c_He,He,polarized,mix_04,continuous,sai_geoengineering,complete,509,143,116,false,0.0431,0.0429,1.5000000000000002,,0.0431,,,,,false,live,
T2c_He_polarized_mix_04_2026-09-19_04-18-19,T2c_He_polarized_mix_04,T2c_He,He,polarized,mix_04,continuous,paris_agreement,complete,509,132,13,false,2.9308,3.2905,5,,2.9308,,,,,false,live,
T2c_He_polarized_mix_04_2026-09-19_04-18-19,T2c_He_polarized_mix_04,T2c_He,He,polarized,mix_04,continuous,climate_consensus,complete,509,139,15,false,3.9,3.9427,5,,3.9,,,,1,false,live,
T2c_He_polarized_mix_04_2026-09-19_04-18-19,T2c_He_polarized_mix_04,T2c_He,He,polarized,mix_04,continuous,polar_bears,complete,509,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_polarized_mix_05_2026-09-19_04-18-21,T2c_He_polarized_mix_05,T2c_He,He,polarized,mix_05,continuous,scopex_2017,complete,493,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_polarized_mix_05_2026-09-19_04-18-21,T2c_He_polarized_mix_05,T2c_He,He,polarized,mix_05,continuous,chemtrails_gates_2018_2021,complete,493,138,118,false,2.0661,2.0753,5,,2.0661,,,,,false,live,
T2c_He_polarized_mix_05_2026-09-19_04-18-21,T2c_He_polarized_mix_05,T2c_He,He,polarized,mix_05,continuous,sai_geoengineering,complete,493,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_polarized_mix_05_2026-09-19_04-18-21,T2c_He_polarized_mix_05,T2c_He,He,polarized,mix_05,continuous,paris_agreement,complete,493,105,85,false,2.2659,2.3643,5,,2.2659,,,,,false,live,
T2c_He_polarized_mix_05_2026-09-19_04-18-21,T2c_He_polarized_mix_05,T2c_He,He,polarized,mix_05,continuous,climate_consensus,complete,493,144,13,false,3.5,3.5952,5,,3.5,,,,8,false,live,
T2c_He_polarized_mix_05_2026-09-19_04-18-21,T2c_He_polarized_mix_05,T2c_He,He,polarized,mix_05,continuous,polar_bears,complete,493,131,10,false,0,0,0,,0,,,,,false,live,
T2c_He_random_er_mix_00_2026-09-19_02-54-09,T2c_He_random_er_mix_00,T2c_He,He,random_er,mix_00,continuous,scopex_2017,complete,1148,166,147,false,1.9347,1.9094,5,,1.9347,,,,,false,live,
T2c_He_random_er_mix_00_2026-09-19_02-54-09,T2c_He_random_er_mix_00,T2c_He,He,random_er,mix_00,continuous,chemtrails_gates_2018_2021,complete,1148,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_random_er_mix_00_2026-09-19_02-54-09,T2c_He_random_er_mix_00,T2c_He,He,random_er,mix_00,continuous,sai_geoengineering,complete,1148,158,135,false,0.1311,0.1271,1.5000000000000002,,0.1311,,,,,false,live,
T2c_He_random_er_mix_00_2026-09-19_02-54-09,T2c_He_random_er_mix_00,T2c_He,He,random_er,mix_00,continuous,paris_agreement,complete,1148,171,147,false,1.9429,1.9476,5,,1.9429,,,,,false,live,
T2c_He_random_er_mix_00_2026-09-19_02-54-09,T2c_He_random_er_mix_00,T2c_He,He,random_er,mix_00,continuous,climate_consensus,complete,1148,168,144,false,2.5729,2.5727,5,,2.5729,,,,,false,live,
T2c_He_random_er_mix_00_2026-09-19_02-54-09,T2c_He_random_er_mix_00,T2c_He,He,random_er,mix_00,continuous,polar_bears,complete,1148,171,150,false,0.0167,0.018,0.4999999999999999,,0.0167,,,,,false,live,
T2c_He_random_er_mix_01_2026-09-19_02-54-39,T2c_He_random_er_mix_01,T2c_He,He,random_er,mix_01,continuous,scopex_2017,complete,795,127,97,false,1.0536,1.0474,5,,1.0536,,,,,false,live,
T2c_He_random_er_mix_01_2026-09-19_02-54-39,T2c_He_random_er_mix_01,T2c_He,He,random_er,mix_01,continuous,chemtrails_gates_2018_2021,complete,795,130,107,false,1.7682,1.7912,5,,1.7682,,,,,false,live,
T2c_He_random_er_mix_01_2026-09-19_02-54-39,T2c_He_random_er_mix_01,T2c_He,He,random_er,mix_01,continuous,sai_geoengineering,complete,795,117,98,false,0,0,0,,0,,,,,false,live,
T2c_He_random_er_mix_01_2026-09-19_02-54-39,T2c_He_random_er_mix_01,T2c_He,He,random_er,mix_01,continuous,paris_agreement,complete,795,101,83,false,1.7145,1.7608,5,,1.7145,,,,,false,live,
T2c_He_random_er_mix_01_2026-09-19_02-54-39,T2c_He_random_er_mix_01,T2c_He,He,random_er,mix_01,continuous,climate_consensus,complete,795,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_random_er_mix_01_2026-09-19_02-54-39,T2c_He_random_er_mix_01,T2c_He,He,random_er,mix_01,continuous,polar_bears,complete,795,121,103,false,0,0,0,,0,,,,,false,live,
T2c_He_random_er_mix_02_2026-09-19_02-54-46,T2c_He_random_er_mix_02,T2c_He,He,random_er,mix_02,continuous,scopex_2017,complete,1261,156,129,false,0.124,0.1262,1.5000000000000002,,0.124,,,,,false,live,
T2c_He_random_er_mix_02_2026-09-19_02-54-46,T2c_He_random_er_mix_02,T2c_He,He,random_er,mix_02,continuous,chemtrails_gates_2018_2021,complete,1261,167,130,false,1.0154,1.0135,2.5,,1.0154,,,,,false,live,
T2c_He_random_er_mix_02_2026-09-19_02-54-46,T2c_He_random_er_mix_02,T2c_He,He,random_er,mix_02,continuous,sai_geoengineering,complete,1261,171,145,false,0.0793,0.0813,1.5000000000000002,,0.0793,,,,,false,live,
T2c_He_random_er_mix_02_2026-09-19_02-54-46,T2c_He_random_er_mix_02,T2c_He,He,random_er,mix_02,continuous,paris_agreement,complete,1261,169,143,false,0,0,0,,0,,,,,false,live,
T2c_He_random_er_mix_02_2026-09-19_02-54-46,T2c_He_random_er_mix_02,T2c_He,He,random_er,mix_02,continuous,climate_consensus,complete,1261,141,119,false,0.2227,0.2342,0.9999999999999998,,0.2227,,,,,false,live,
T2c_He_random_er_mix_02_2026-09-19_02-54-46,T2c_He_random_er_mix_02,T2c_He,He,random_er,mix_02,continuous,polar_bears,complete,1261,146,122,false,0,0,0,,0,,,,,false,live,
T2c_He_random_er_mix_03_2026-09-19_02-55-13,T2c_He_random_er_mix_03,T2c_He,He,random_er,mix_03,continuous,scopex_2017,complete,944,120,107,false,0.7121,0.7601,5,,0.7121,,,,,false,live,
T2c_He_random_er_mix_03_2026-09-19_02-55-13,T2c_He_random_er_mix_03,T2c_He,He,random_er,mix_03,continuous,chemtrails_gates_2018_2021,complete,944,119,105,false,1.0657,1.1481,4,,1.0657,,,,,false,live,
T2c_He_random_er_mix_03_2026-09-19_02-55-13,T2c_He_random_er_mix_03,T2c_He,He,random_er,mix_03,continuous,sai_geoengineering,complete,944,121,102,false,0.0637,0.0686,0.9999999999999998,,0.0637,,,,,false,live,
T2c_He_random_er_mix_03_2026-09-19_02-55-13,T2c_He_random_er_mix_03,T2c_He,He,random_er,mix_03,continuous,paris_agreement,complete,944,119,106,false,0.4764,0.584,5,,0.4764,,,,,false,live,
T2c_He_random_er_mix_03_2026-09-19_02-55-13,T2c_He_random_er_mix_03,T2c_He,He,random_er,mix_03,continuous,climate_consensus,complete,944,92,76,false,0.3947,0.536,5,,0.3947,,,,,false,live,
T2c_He_random_er_mix_03_2026-09-19_02-55-13,T2c_He_random_er_mix_03,T2c_He,He,random_er,mix_03,continuous,polar_bears,complete,944,119,103,false,0.0097,0.0096,0.4999999999999999,,0.0097,,,,,false,live,
T2c_He_random_er_mix_04_2026-09-19_03-11-03,T2c_He_random_er_mix_04,T2c_He,He,random_er,mix_04,continuous,scopex_2017,complete,646,137,120,false,0.2867,0.3109,4,,0.2867,,,,,false,live,
T2c_He_random_er_mix_04_2026-09-19_03-11-03,T2c_He_random_er_mix_04,T2c_He,He,random_er,mix_04,continuous,chemtrails_gates_2018_2021,complete,646,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_random_er_mix_04_2026-09-19_03-11-03,T2c_He_random_er_mix_04,T2c_He,He,random_er,mix_04,continuous,sai_geoengineering,complete,646,4,2,false,0.5,0.5,0.4999999999999999,,0.5,,,,,false,live,
T2c_He_random_er_mix_04_2026-09-19_03-11-03,T2c_He_random_er_mix_04,T2c_He,He,random_er,mix_04,continuous,paris_agreement,complete,646,134,119,false,1.2992,1.311,5,,1.2992,,,,,false,live,
T2c_He_random_er_mix_04_2026-09-19_03-11-03,T2c_He_random_er_mix_04,T2c_He,He,random_er,mix_04,continuous,climate_consensus,complete,646,64,54,false,1.2537,1.3817,5,,1.2537,,,,,false,live,
T2c_He_random_er_mix_04_2026-09-19_03-11-03,T2c_He_random_er_mix_04,T2c_He,He,random_er,mix_04,continuous,polar_bears,complete,646,129,112,false,0.0848,0.0802,4.5,,0.0848,,,,,false,live,
T2c_He_random_er_mix_05_2026-09-19_03-14-24,T2c_He_random_er_mix_05,T2c_He,He,random_er,mix_05,continuous,scopex_2017,complete,399,155,132,false,0.3939,0.3988,5,,0.3939,,,,,false,live,
T2c_He_random_er_mix_05_2026-09-19_03-14-24,T2c_He_random_er_mix_05,T2c_He,He,random_er,mix_05,continuous,chemtrails_gates_2018_2021,complete,399,3,1,true,0,0,0,,0,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_random_er_mix_05_2026-09-19_03-14-24,T2c_He_random_er_mix_05,T2c_He,He,random_er,mix_05,continuous,sai_geoengineering,complete,399,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_random_er_mix_05_2026-09-19_03-14-24,T2c_He_random_er_mix_05,T2c_He,He,random_er,mix_05,continuous,paris_agreement,complete,399,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_random_er_mix_05_2026-09-19_03-14-24,T2c_He_random_er_mix_05,T2c_He,He,random_er,mix_05,continuous,climate_consensus,complete,399,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_random_er_mix_05_2026-09-19_03-14-24,T2c_He_random_er_mix_05,T2c_He,He,random_er,mix_05,continuous,polar_bears,complete,399,157,123,false,0.0041,0.0033,0.4999999999999999,,0.0041,,,,,false,live,
T2c_He_ring_mix_00_2026-09-19_02-51-24,T2c_He_ring_mix_00,T2c_He,He,ring,mix_00,continuous,scopex_2017,complete,73,3,2,false,2.25,2.25,3,,2.25,,,,,false,live,
T2c_He_ring_mix_00_2026-09-19_02-51-24,T2c_He_ring_mix_00,T2c_He,He,ring,mix_00,continuous,chemtrails_gates_2018_2021,complete,73,8,8,false,2.0625,2.0625,3.5,,2.0625,,,,,false,live,
T2c_He_ring_mix_00_2026-09-19_02-51-24,T2c_He_ring_mix_00,T2c_He,He,ring,mix_00,continuous,sai_geoengineering,complete,73,8,8,false,0.125,0.125,0.9999999999999998,,0.125,,,,,false,live,
T2c_He_ring_mix_00_2026-09-19_02-51-24,T2c_He_ring_mix_00,T2c_He,He,ring,mix_00,continuous,paris_agreement,complete,73,8,8,false,3.0625,3.0625,5,,3.0625,,,,,false,live,
T2c_He_ring_mix_00_2026-09-19_02-51-24,T2c_He_ring_mix_00,T2c_He,He,ring,mix_00,continuous,climate_consensus,complete,73,7,6,false,3.3333,3.3333,5,,3.3333,,,,,false,live,
T2c_He_ring_mix_00_2026-09-19_02-51-24,T2c_He_ring_mix_00,T2c_He,He,ring,mix_00,continuous,polar_bears,complete,73,8,8,false,0,0,0,,0,,,,,false,live,
T2c_He_ring_mix_01_2026-09-19_02-51-34,T2c_He_ring_mix_01,T2c_He,He,ring,mix_01,continuous,scopex_2017,complete,79,8,8,false,1.375,1.375,2.5,,1.375,,,,,false,live,
T2c_He_ring_mix_01_2026-09-19_02-51-34,T2c_He_ring_mix_01,T2c_He,He,ring,mix_01,continuous,chemtrails_gates_2018_2021,complete,79,8,8,false,1.4375,1.4375,3,,1.4375,,,,,false,live,
T2c_He_ring_mix_01_2026-09-19_02-51-34,T2c_He_ring_mix_01,T2c_He,He,ring,mix_01,continuous,sai_geoengineering,complete,79,8,8,false,0,0,0,,0,,,,,false,live,
T2c_He_ring_mix_01_2026-09-19_02-51-34,T2c_He_ring_mix_01,T2c_He,He,ring,mix_01,continuous,paris_agreement,complete,79,4,3,false,4,4,5,,4,,,,,false,live,
T2c_He_ring_mix_01_2026-09-19_02-51-34,T2c_He_ring_mix_01,T2c_He,He,ring,mix_01,continuous,climate_consensus,complete,79,8,8,false,2.1875,2.1875,5,,2.1875,,,,,false,live,
T2c_He_ring_mix_01_2026-09-19_02-51-34,T2c_He_ring_mix_01,T2c_He,He,ring,mix_01,continuous,polar_bears,complete,79,8,8,false,0,0,0,,0,,,,,false,live,
T2c_He_ring_mix_02_2026-09-19_02-52-45,T2c_He_ring_mix_02,T2c_He,He,ring,mix_02,continuous,scopex_2017,complete,77,8,8,false,0,0,0,,0,,,,,false,live,
T2c_He_ring_mix_02_2026-09-19_02-52-45,T2c_He_ring_mix_02,T2c_He,He,ring,mix_02,continuous,chemtrails_gates_2018_2021,complete,77,8,8,false,0.9375,0.9375,0.9999999999999998,,0.9375,,,,,false,live,
T2c_He_ring_mix_02_2026-09-19_02-52-45,T2c_He_ring_mix_02,T2c_He,He,ring,mix_02,continuous,sai_geoengineering,complete,77,8,8,false,0.625,0.625,1.5000000000000002,,0.625,,,,,false,live,
T2c_He_ring_mix_02_2026-09-19_02-52-45,T2c_He_ring_mix_02,T2c_He,He,ring,mix_02,continuous,paris_agreement,complete,77,8,8,false,0,0,0,,0,,,,,false,live,
T2c_He_ring_mix_02_2026-09-19_02-52-45,T2c_He_ring_mix_02,T2c_He,He,ring,mix_02,continuous,climate_consensus,complete,77,8,8,false,0.625,0.625,0.9999999999999998,,0.625,,,,,false,live,
T2c_He_ring_mix_02_2026-09-19_02-52-45,T2c_He_ring_mix_02,T2c_He,He,ring,mix_02,continuous,polar_bears,complete,77,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_ring_mix_03_2026-09-19_02-52-49,T2c_He_ring_mix_03,T2c_He,He,ring,mix_03,continuous,scopex_2017,complete,50,5,4,false,0.125,0.125,0.4999999999999999,,0.125,,,,,false,live,
T2c_He_ring_mix_03_2026-09-19_02-52-49,T2c_He_ring_mix_03,T2c_He,He,ring,mix_03,continuous,chemtrails_gates_2018_2021,complete,50,4,3,false,0.5,0.5,1.5000000000000002,,0.5,,,,,false,live,
T2c_He_ring_mix_03_2026-09-19_02-52-49,T2c_He_ring_mix_03,T2c_He,He,ring,mix_03,continuous,sai_geoengineering,complete,50,8,8,false,0,0,0,,0,,,,,false,live,
T2c_He_ring_mix_03_2026-09-19_02-52-49,T2c_He_ring_mix_03,T2c_He,He,ring,mix_03,continuous,paris_agreement,complete,50,7,6,false,0,0,0,,0,,,,,false,live,
T2c_He_ring_mix_03_2026-09-19_02-52-49,T2c_He_ring_mix_03,T2c_He,He,ring,mix_03,continuous,climate_consensus,complete,50,4,3,false,0,0,0,,0,,,,,false,live,
T2c_He_ring_mix_03_2026-09-19_02-52-49,T2c_He_ring_mix_03,T2c_He,He,ring,mix_03,continuous,polar_bears,complete,50,3,2,false,0,0,0,,0,,,,,false,live,
T2c_He_ring_mix_04_2026-09-19_02-53-12,T2c_He_ring_mix_04,T2c_He,He,ring,mix_04,continuous,scopex_2017,complete,71,8,8,false,0.5625,0.5625,0.9999999999999998,,0.5625,,,,,false,live,
T2c_He_ring_mix_04_2026-09-19_02-53-12,T2c_He_ring_mix_04,T2c_He,He,ring,mix_04,continuous,chemtrails_gates_2018_2021,complete,71,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_ring_mix_04_2026-09-19_02-53-12,T2c_He_ring_mix_04,T2c_He,He,ring,mix_04,continuous,sai_geoengineering,complete,71,8,8,false,0,0,0,,0,,,,,false,live,
T2c_He_ring_mix_04_2026-09-19_02-53-12,T2c_He_ring_mix_04,T2c_He,He,ring,mix_04,continuous,paris_agreement,complete,71,8,8,false,1.0125,1.0125,2.5,,1.0125,,,,,false,live,
T2c_He_ring_mix_04_2026-09-19_02-53-12,T2c_He_ring_mix_04,T2c_He,He,ring,mix_04,continuous,climate_consensus,complete,71,8,8,false,1,1,5,,1,,,,8,false,live,
T2c_He_ring_mix_04_2026-09-19_02-53-12,T2c_He_ring_mix_04,T2c_He,He,ring,mix_04,continuous,polar_bears,complete,71,8,8,false,0,0,0,,0,,,,,false,live,
T2c_He_ring_mix_05_2026-09-19_02-53-31,T2c_He_ring_mix_05,T2c_He,He,ring,mix_05,continuous,scopex_2017,complete,72,8,8,false,0.5625,0.5625,1.5000000000000002,,0.5625,,,,,false,live,
T2c_He_ring_mix_05_2026-09-19_02-53-31,T2c_He_ring_mix_05,T2c_He,He,ring,mix_05,continuous,chemtrails_gates_2018_2021,complete,72,8,8,false,1.25,1.25,3,,1.25,,,,,false,live,
T2c_He_ring_mix_05_2026-09-19_02-53-31,T2c_He_ring_mix_05,T2c_He,He,ring,mix_05,continuous,sai_geoengineering,complete,72,6,5,false,0,0,0,,0,,,,,false,live,
T2c_He_ring_mix_05_2026-09-19_02-53-31,T2c_He_ring_mix_05,T2c_He,He,ring,mix_05,continuous,paris_agreement,complete,72,2,1,true,0,0,0,,0,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_ring_mix_05_2026-09-19_02-53-31,T2c_He_ring_mix_05,T2c_He,He,ring,mix_05,continuous,climate_consensus,complete,72,8,8,false,1.875,1.875,5,,1.875,,,,,false,live,
T2c_He_ring_mix_05_2026-09-19_02-53-31,T2c_He_ring_mix_05,T2c_He,He,ring,mix_05,continuous,polar_bears,complete,72,8,8,false,0,0,0,,0,,,,,false,live,
T2c_He_scale_free_mix_00_2026-09-19_03-47-49,T2c_He_scale_free_mix_00,T2c_He,He,scale_free,mix_00,continuous,scopex_2017,complete,1091,165,139,false,1.5647,1.5333,5,,1.5647,,,,,false,live,
T2c_He_scale_free_mix_00_2026-09-19_03-47-49,T2c_He_scale_free_mix_00,T2c_He,He,scale_free,mix_00,continuous,chemtrails_gates_2018_2021,complete,1091,167,135,false,2.3133,2.2617,4,,2.3133,,,,,false,live,
T2c_He_scale_free_mix_00_2026-09-19_03-47-49,T2c_He_scale_free_mix_00,T2c_He,He,scale_free,mix_00,continuous,sai_geoengineering,complete,1091,164,137,false,0.1635,0.157,3,,0.1635,,,,,false,live,
T2c_He_scale_free_mix_00_2026-09-19_03-47-49,T2c_He_scale_free_mix_00,T2c_He,He,scale_free,mix_00,continuous,paris_agreement,complete,1091,175,151,false,3.9795,3.9279,5,,3.9795,,,,3,false,live,
T2c_He_scale_free_mix_00_2026-09-19_03-47-49,T2c_He_scale_free_mix_00,T2c_He,He,scale_free,mix_00,continuous,climate_consensus,complete,1091,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_scale_free_mix_00_2026-09-19_03-47-49,T2c_He_scale_free_mix_00,T2c_He,He,scale_free,mix_00,continuous,polar_bears,complete,1091,175,151,false,0.0066,0.007,0.4999999999999999,,0.0066,,,,,false,live,
T2c_He_scale_free_mix_01_2026-09-19_03-50-20,T2c_He_scale_free_mix_01,T2c_He,He,scale_free,mix_01,continuous,scopex_2017,complete,1191,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_He_scale_free_mix_01_2026-09-19_03-50-20,T2c_He_scale_free_mix_01,T2c_He,He,scale_free,mix_01,continuous,chemtrails_gates_2018_2021,complete,1191,173,138,false,2.521,2.4888,5,,2.521,,,,,false,live,
T2c_He_scale_free_mix_01_2026-09-19_03-50-20,T2c_He_scale_free_mix_01,T2c_He,He,scale_free,mix_01,continuous,sai_geoengineering,complete,1191,178,153,false,0.0523,0.0511,0.9999999999999998,,0.0523,,,,,false,live,
T2c_He_scale_free_mix_01_2026-09-19_03-50-20,T2c_He_scale_free_mix_01,T2c_He,He,scale_free,mix_01,continuous,paris_agreement,complete,1191,175,162,false,2.3895,2.356,5,,2.3895,,,,8,false,live,
T2c_He_scale_free_mix_01_2026-09-19_03-50-20,T2c_He_scale_free_mix_01,T2c_He,He,scale_free,mix_01,continuous,climate_consensus,complete,1191,179,154,false,1.724,1.6981,5,,1.724,,,,,false,live,
T2c_He_scale_free_mix_01_2026-09-19_03-50-20,T2c_He_scale_free_mix_01,T2c_He,He,scale_free,mix_01,continuous,polar_bears,complete,1191,178,151,false,0.0993,0.0983,0.9999999999999998,,0.0993,,,,,false,live,
T2c_He_scale_free_mix_02_2026-09-19_03-35-37,T2c_He_scale_free_mix_02,T2c_He,He,scale_free,mix_02,continuous,scopex_2017,complete,1225,174,150,false,0.026,0.0249,0.9999999999999998,,0.026,,,,,false,live,
T2c_He_scale_free_mix_02_2026-09-19_03-35-37,T2c_He_scale_free_mix_02,T2c_He,He,scale_free,mix_02,continuous,chemtrails_gates_2018_2021,complete,1225,178,153,false,1.0451,1.0433,2.5,,1.0451,,,,,false,live,
T2c_He_scale_free_mix_02_2026-09-19_03-35-37,T2c_He_scale_free_mix_02,T2c_He,He,scale_free,mix_02,continuous,sai_geoengineering,complete,1225,179,23,false,0,0,0,,0,,,,,false,live,
