
=== 2026-09-19T03:22:26.113Z  node index.js --config thesisExperiment/configs/phase2/T2c_He_small_world_mix_02.json
[Simulation]     node_6 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_7 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[Simulation]   Tick 5/8
[Simulation]     node_0 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     node_1 (Climate justice youth organiser (Debnath climate-action variant)): 4 message(s)
[Simulation]     node_2 (Mitigation-first policy analyst (Debnath climate-action / SRM-governance)): 4 message(s)
[Simulation]     node_3 (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 4 message(s)
[Simulation]     node_4 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     node_5 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[Simulation]     node_6 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_7 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[Simulation]   Tick 6/8
[Simulation]     node_0 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     node_1 (Climate justice youth organiser (Debnath climate-action variant)): 4 message(s)
[Simulation]     node_2 (Mitigation-first policy analyst (Debnath climate-action / SRM-governance)): 4 message(s)
[Simulation]     node_3 (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 4 message(s)
[Simulation]     node_4 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     node_5 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[Simulation]     node_6 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_7 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[Simulation]   Tick 7/8
[Simulation]     node_0 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     node_1 (Climate justice youth organiser (Debnath climate-action variant)): 4 message(s)
[Simulation]     node_2 (Mitigation-first policy analyst (Debnath climate-action / SRM-governance)): 4 message(s)
[Simulation]     node_3 (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 4 message(s)
[Simulation]     node_4 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     node_5 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[Simulation]     node_6 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_7 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)
[Simulation]   Tick 8/8
[Simulation]     node_0 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     node_1 (Climate justice youth organiser (Debnath climate-action variant)): 4 message(s)
[Simulation]     node_2 (Mitigation-first policy analyst (Debnath climate-action / SRM-governance)): 4 message(s)
[Simulation]     node_3 (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 4 message(s)
[Simulation]     node_4 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     node_5 (Biodiversity and food-security concern (Debnath ecology/food terms)): 4 message(s)
[Simulation]     node_6 (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[Simulation]     node_7 (Science journalist (expert/media voice for heterogeneous mix)): 4 message(s)

[Simulation] === Auditing: scopex_2017 ===
[Simulation]   Scoring node_0
[Simulation]   Scoring node_1
[Simulation]   Scoring node_2
[Simulation]   Scoring node_3
[Simulation]   Scoring node_4
[Simulation]   Scoring node_5
[Simulation]   Scoring node_6
[Simulation]   Scoring node_7

[Simulation] === Auditing: chemtrails_gates_2018_2021 ===
[Simulation]   Scoring node_0
[Simulation]   Scoring node_1
[Simulation]   Scoring node_2
[Simulation]   Scoring node_3
[Simulation]   Scoring node_4
[Simulation]   Scoring node_5
[Simulation]   Scoring node_6
[Simulation]   Scoring node_7

[Simulation] === Auditing: sai_geoengineering ===
[Simulation]   Scoring node_0
[Simulation]   Scoring node_1
[Simulation]   Scoring node_2
[Simulation]   Scoring node_3
[Simulation]   Scoring node_4
[Simulation]   Scoring node_5
[Simulation]   Scoring node_6
[Simulation]   Scoring node_7

[Simulation] === Auditing: paris_agreement ===
[Simulation]   Scoring node_0
[Simulation]   Scoring node_1
[Simulation]   Scoring node_2
[Simulation]   Scoring node_3
[Simulation]   Scoring node_4
[Simulation]   Scoring node_5
[Simulation]   Scoring node_6
[Simulation]   Scoring node_7

[Simulation] === Auditing: climate_consensus ===
[Simulation]   Scoring node_0
[Simulation]   Scoring node_1
[Simulation]   Scoring node_2
[Simulation]   Scoring node_3
[Simulation]   Scoring node_4
[Simulation]   Scoring node_5
[Simulation]   Scoring node_6
[Simulation]   Scoring node_7

[Simulation] === Auditing: polar_bears ===
[Simulation]   Scoring node_0
[Simulation]   Scoring node_1
[Simulation]   Scoring node_2
[Simulation]   Scoring node_3
[Simulation]   Scoring node_4
[Simulation]   Scoring node_5
[Simulation]   Scoring node_6
[Simulation]   Scoring node_7
[Simulation] LLM usage: 1412 calls, 634834 prompt / 122181 completion tokens ~$0.1685

[Simulation] Done. Results in: /workspace/thesisExperiment/runs_phase2/T2c_He_small_world_mix_02_2026-09-19_03-22-26

═══ SUMMARY ═══

Article: scopex_2017
Node         Persona                      MPR    Severity
-----------------------------------------------------------------
node_0       climate_action_advocate      0.29   factual_error
node_1       climate_justice_youth        0.52   factual_error
node_2       mitigation_first_policy      0.47   factual_error
node_3       environmental_concern        0.53   factual_error
node_4       ozone_stratosphere_specialist 0.42   factual_error
node_5       biodiversity_food_security   0.50   factual_error
node_6       climate_scientist            0.30   factual_error
node_7       science_journalist           0.35   factual_error
  Gini coefficient:   0.122
  Structural virality: 1.429

Article: chemtrails_gates_2018_2021
Node         Persona                      MPR    Severity
-----------------------------------------------------------------
node_0       climate_action_advocate      0.87   factual_error
node_1       climate_justice_youth        0.92   factual_error
node_2       mitigation_first_policy      0.92   factual_error
node_3       environmental_concern        0.92   factual_error
node_4       ozone_stratosphere_specialist 0.89   factual_error
node_5       biodiversity_food_security   0.90   factual_error
node_6       climate_scientist            1.02   lie
node_7       science_journalist           0.92   factual_error
  Gini coefficient:   0.022
  Structural virality: 1.429

Article: sai_geoengineering
Node         Persona                      MPR    Severity
-----------------------------------------------------------------
node_0       climate_action_advocate      0.02   factual_error
node_1       climate_justice_youth        0.03   factual_error
node_2       mitigation_first_policy      0.00   factual_error
node_3       environmental_concern        0.03   factual_error
node_4       ozone_stratosphere_specialist 0.14   factual_error
node_5       biodiversity_food_security   0.07   factual_error
node_6       climate_scientist            0.00   factual_error
node_7       science_journalist           0.00   factual_error
  Gini coefficient:   0.610
  Structural virality: 1.429

Article: paris_agreement
Node         Persona                      MPR    Severity
-----------------------------------------------------------------
node_0       climate_action_advocate      0.05   factual_error
node_1       climate_justice_youth        0.00   factual_error
node_2       mitigation_first_policy      0.00   factual_error
node_3       environmental_concern        0.02   factual_error
node_4       ozone_stratosphere_specialist 0.12   factual_error
node_5       biodiversity_food_security   0.05   factual_error
node_6       climate_scientist            0.12   factual_error
node_7       science_journalist           0.00   factual_error
  Gini coefficient:   0.558
  Structural virality: 1.464

Article: climate_consensus
Node         Persona                      MPR    Severity
-----------------------------------------------------------------
node_0       climate_action_advocate      0.17   factual_error
node_1       climate_justice_youth        0.17   factual_error
node_2       mitigation_first_policy      0.17   factual_error
node_3       environmental_concern        0.15   factual_error
node_4       ozone_stratosphere_specialist 0.06   factual_error
node_5       biodiversity_food_security   0.08   factual_error
node_6       climate_scientist            0.17   factual_error
node_7       science_journalist           0.21   factual_error
  Gini coefficient:   0.177
  Structural virality: 1.429

Article: polar_bears
Node         Persona                      MPR    Severity
-----------------------------------------------------------------
node_0       climate_action_advocate      0.05   factual_error
node_1       climate_justice_youth        0.03   factual_error
node_2       mitigation_first_policy      0.05   factual_error
node_3       environmental_concern        0.03   factual_error
node_4       ozone_stratosphere_specialist 0.00   factual_error
node_5       biodiversity_food_security   0.03   factual_error
node_6       climate_scientist            0.00   factual_error
node_7       science_journalist           0.00   factual_error
  Gini coefficient:   0.470
  Structural virality: 1.464
