topology,rest,articleId,meanMI_T2c,mpr_T2c,maxMI_T2c,kStar_T2c,nScored_T2c,meanMI_T2d,mpr_T2d,maxMI_T2d,kStar_T2d,meanDualGap,meanAgreement,nScored_T2d,delta_T2d_minus_T2c
polarized,mitigation_first_policy,climate_consensus,0.0,0.0,0.0,,126,0.4299,0.45,2.0,,0.4159,0.8062,107,0.4299
polarized,mitigation_first_policy,polar_bears,0.0,0.0,0.0,,123,1.2083,1.2183,2.0,,1.2058,-0.4082,120,1.2083
polarized,ozone_stratosphere_specialist,scopex_2017,0.0,0.0,0.0,,126,0.0175,0.0132,1.0,,0.0175,,114,0.0175
polarized,ozone_stratosphere_specialist,chemtrails_gates_2018_2021,0.851,0.8792,1.5000000000000002,,104,2.0085,2.016,3.0,,1.1085,0.9154,118,1.1575000000000002
polarized,ozone_stratosphere_specialist,sai_geoengineering,0.0105,0.0139,0.9999999999999998,,95,1.1935,1.1947,3.0,,1.1653,0.6486,124,1.183
polarized,ozone_stratosphere_specialist,paris_agreement,0.192,0.263,3.0,,112,0.6495,0.5943,2.0,,0.6093,0.8222,97,0.45749999999999996
polarized,ozone_stratosphere_specialist,climate_consensus,0.0,0.0,0.0,,120,0.9773,0.9585,2.0,,0.9659,0.6124,88,0.9773
polarized,ozone_stratosphere_specialist,polar_bears,0.0,0.0,0.0,,124,1.5405,1.5208,3.0,,1.4459,0.3345,37,1.5405
polarized,science_journalist,scopex_2017,0.0,0.0,0.0,,74,0.6696,0.6789,2.0,,0.6374,1.0,115,0.6696
polarized,science_journalist,chemtrails_gates_2018_2021,0.0365,0.0364,0.4999999999999999,,115,0.0,0.0,0.0,,0.0,,126,-0.0365
polarized,science_journalist,paris_agreement,0.0785,0.0819,1.5000000000000002,,121,0.8017,0.8304,2.0,,0.5017,0.723,116,0.7232
polarized,science_journalist,climate_consensus,0.0041,0.0035,0.4999999999999999,,122,0.9304,0.9408,2.0,,0.9,0.5332,115,0.9263
polarized,science_journalist,polar_bears,0.0,0.0,0.0,,121,0.9917,0.9912,2.0,,0.9917,,121,0.9917
random_er,biodiversity_food_security,chemtrails_gates_2018_2021,1.0,1.0,0.9999999999999998,,110,2.0069,2.0069,3.0,,1.0194,0.9851,144,1.0069
random_er,biodiversity_food_security,paris_agreement,0.0,0.0,0.0,,115,0.415,0.4142,2.0,,0.4082,0.8062,147,0.415
random_er,biodiversity_food_security,climate_consensus,0.1953,0.2028,0.9999999999999998,,106,1.9301,1.934,3.0,,1.2622,0.9402,143,1.7348
random_er,biodiversity_food_security,polar_bears,0.0,0.0,0.0,,102,0.9577,0.9737,2.0,,0.9613,,142,0.9577
random_er,climate_action_advocate,chemtrails_gates_2018_2021,1.0183,1.0167,2.0,,109,1.9781,1.9812,3.0,,0.9854,0.9914,137,0.9598
random_er,climate_action_advocate,sai_geoengineering,0.0,0.0,0.0,,103,1.1168,1.1806,3.0,,1.073,0.6569,137,1.1168
random_er,climate_action_advocate,paris_agreement,0.0116,0.0125,0.9999999999999998,,86,0.3955,0.395,2.0,,0.3694,1.0,134,0.3839
random_er,climate_justice_youth,scopex_2017,0.1719,0.1911,3.0,,96,2.4388,2.4979,5.0,,1.6942,0.5173,139,2.2669
random_er,climate_justice_youth,chemtrails_gates_2018_2021,0.6667,0.7355,0.9999999999999998,,57,2.0,2.0,2.0,,1.0106,0.9918,142,1.3333
random_er,climate_justice_youth,sai_geoengineering,0.3158,0.3166,1.5000000000000002,,57,0.6204,0.632,3.0,,0.6204,,137,0.3045999999999999
random_er,climate_justice_youth,paris_agreement,0.0,0.0,0.0,,95,0.1221,0.1145,2.0,,0.1221,,131,0.1221
random_er,climate_justice_youth,climate_consensus,0.2206,0.2257,2.0,,102,1.7333,1.7363,4.0,,1.4074,0.8906,135,1.5127000000000002
random_er,climate_scientist,scopex_2017,0.0,0.0,0.0,,132,0.0,0.0,0.0,,0.0,,123,0.0
random_er,climate_scientist,chemtrails_gates_2018_2021,0.1222,0.1246,0.4999999999999999,,126,0.0085,0.0069,1.0,,0.0085,,117,-0.1137
random_er,climate_scientist,sai_geoengineering,0.0294,0.0277,2.0,,136,1.4174,1.4414,2.0,,1.4043,0.9186,115,1.388
random_er,climate_scientist,climate_consensus,0.0,0.0,0.0,,137,0.6667,0.7857,2.0,,0.6667,,9,0.6667
random_er,climate_scientist,polar_bears,0.0064,0.0049,0.4999999999999999,,78,1.9231,1.9286,2.0,,1.9231,,13,1.9167
random_er,conspiracy_believer,scopex_2017,1.9468,1.9739,5.0,,141,4.3204,4.3214,5.0,1.0,2.732,0.1987,103,2.3736
random_er,conspiracy_believer,climate_consensus,4.4839,4.4778,5.0,3.0,155,5.0,5.0,5.0,1.0,0.0,,92,0.5160999999999998
random_er,conspiracy_climate_piggyback,scopex_2017,2.0136,2.0131,5.0,,169,2.7312,2.7235,5.0,8.0,1.2699,0.2391,93,0.7176
random_er,conspiracy_climate_piggyback,chemtrails_gates_2018_2021,3.248,3.2449,5.0,3.0,150,4.4889,4.4375,5.0,1.0,1.5089,0.7837,45,1.2409
random_er,conspiracy_climate_piggyback,sai_geoengineering,0.7647,0.7684,3.5,,153,2.6176,2.656,4.0,,1.8529,0.6043,34,1.8529
random_er,conspiracy_climate_piggyback,polar_bears,0.0,0.0,0.0,,161,2.1081,2.1825,4.0,,1.473,0.4994,37,2.1081
random_er,conspiracy_depopulation,scopex_2017,1.0254,0.9842,5.0,,118,2.6612,2.6611,5.0,,1.9504,0.2509,121,1.6358
random_er,conspiracy_depopulation,chemtrails_gates_2018_2021,3.1017,2.9736,5.0,6.0,119,3.9531,3.9521,5.0,4.0,0.9367,0.6558,128,0.8513999999999999
random_er,conspiracy_depopulation,sai_geoengineering,0.1061,0.0938,0.9999999999999998,,115,1.0556,1.0406,3.0,,1.0437,0.7597,126,0.9495000000000001
random_er,conspiracy_depopulation,paris_agreement,3.7019,3.1976,5.0,4.0,104,4.5462,4.548,5.0,2.0,1.7832,-0.2171,119,0.8442999999999996
random_er,conspiracy_depopulation,climate_consensus,4.904,4.3248,5.0,2.0,125,4.9224,4.9358,5.0,2.0,0.1724,0.9544,116,0.01839999999999975
random_er,conspiracy_haarp_weather,scopex_2017,2.6412,2.6344,5.0,,114,2.1164,2.1195,5.0,,1.3568,0.4468,146,-0.5247999999999999
random_er,conspiracy_haarp_weather,sai_geoengineering,0.1458,0.1511,1.5000000000000002,,120,1.5333,1.5369,4.0,,1.0815,0.5623,135,1.3875000000000002
random_er,conspiracy_haarp_weather,paris_agreement,3.7798,3.7943,5.0,3.0,124,4.5969,4.6103,5.0,1.0,1.224,0.2248,129,0.8170999999999999
random_er,environmental_concern,scopex_2017,0.0,0.0,0.0,,113,0.0377,0.0366,1.0,,0.0236,1.0,106,0.0377
random_er,environmental_concern,chemtrails_gates_2018_2021,1.0071,1.0078,2.0,,141,1.8468,1.8569,2.0,,1.1108,0.8505,111,0.8396999999999999
random_er,mitigation_first_policy,scopex_2017,0.1,0.1003,0.4999999999999999,,55,0.3729,0.3673,1.0,,0.3712,1.0,118,0.27290000000000003
random_er,mitigation_first_policy,chemtrails_gates_2018_2021,0.0894,0.0901,0.4999999999999999,,123,0.2017,0.2038,1.0,,0.1471,1.0,119,0.1123
random_er,mitigation_first_policy,sai_geoengineering,0.0252,0.025,2.0,,119,1.1485,1.1468,3.0,,1.1485,,101,1.1233
random_er,mitigation_first_policy,paris_agreement,0.0103,0.0083,0.9999999999999998,,116,1.4262,1.4305,3.0,,1.4057,0.5946,122,1.4159
random_er,mitigation_first_policy,polar_bears,0.0045,0.0045,0.4999999999999999,,111,0.7917,0.7925,3.0,,0.7917,,120,0.7872
random_er,ozone_stratosphere_specialist,polar_bears,0.0,0.0,0.0,,31,0.7984,0.7952,4.0,,0.7742,0.0559,124,0.7984
random_er,science_journalist,chemtrails_gates_2018_2021,0.0361,0.0821,0.4999999999999999,,97,0.1278,0.1207,1.0,,0.1105,1.0,133,0.0917
random_er,science_journalist,sai_geoengineering,0.0,0.0,0.0,,20,0.8846,0.8808,2.0,,0.8962,1.0,130,0.8846
random_er,science_journalist,paris_agreement,0.0099,0.0089,0.9999999999999998,,101,0.7273,0.8214,2.0,,0.7273,,11,0.7173999999999999
random_er,science_journalist,polar_bears,0.0,0.0,0.0,,123,1.0,0.7696,2.0,,1.0,,31,1.0
ring,biodiversity_food_security,chemtrails_gates_2018_2021,1.0,1.0,0.9999999999999998,,8,2.0,2.0,2.0,,1.0,1.0,4,1.0
ring,biodiversity_food_security,paris_agreement,0.5625,0.5625,0.9999999999999998,,8,0.4286,0.4286,1.0,,0.5714,,7,-0.13390000000000002
ring,biodiversity_food_security,climate_consensus,0.1167,0.1167,0.7000000000000001,,6,0.5,0.5,1.0,,0.5,,8,0.3833
ring,biodiversity_food_security,polar_bears,0.0,0.0,0.0,,8,1.75,1.75,2.0,,1.75,,4,1.75
ring,climate_action_advocate,chemtrails_gates_2018_2021,1.0,1.0,0.9999999999999998,,8,2.0,2.0,2.0,,1.0375,0.9844,8,1.0
ring,climate_action_advocate,sai_geoengineering,0.0,0.0,0.0,,8,1.25,1.25,3.0,,1.0,0.75,8,1.25
ring,climate_action_advocate,climate_consensus,0.375,0.375,0.9999999999999998,,8,1.5,1.5,3.0,,1.1875,1.0,8,1.125
ring,climate_action_advocate,polar_bears,0.0,0.0,0.0,,4,1.25,1.25,2.0,,1.25,,8,1.25
ring,climate_justice_youth,chemtrails_gates_2018_2021,0.625,0.625,0.9999999999999998,,4,2.0,2.0,2.0,,1.0625,0.9515,8,1.375
ring,climate_justice_youth,sai_geoengineering,0.0625,0.0625,0.4999999999999999,,8,0.75,0.75,3.0,,0.75,,8,0.6875
ring,climate_justice_youth,paris_agreement,0.0,0.0,0.0,,3,0.5,0.5,1.0,,0.5,,2,0.5
ring,climate_justice_youth,climate_consensus,0.5625,0.5625,0.9999999999999998,,8,1.0,1.0,2.0,,1.0,,2,0.4375
ring,climate_justice_youth,polar_bears,0.0,0.0,0.0,,8,1.125,1.125,2.0,,1.125,,8,1.125
ring,climate_scientist,scopex_2017,0.0,0.0,0.0,,3,0.0,0.0,0.0,,0.0,,3,0.0
ring,climate_scientist,chemtrails_gates_2018_2021,0.0,0.0,0.0,,8,0.0,0.0,0.0,,0.0,,7,0.0
ring,climate_scientist,paris_agreement,0.0,0.0,0.0,,8,0.75,0.75,2.0,,0.625,0.6124,8,0.75
ring,climate_scientist,climate_consensus,0.0,0.0,0.0,,8,0.75,0.75,1.0,,0.75,,8,0.75
ring,climate_scientist,polar_bears,0.0,0.0,0.0,,8,2.0,2.0,2.0,,2.0,,8,2.0
ring,conspiracy_believer,scopex_2017,1.5625,1.5625,3.0,,8,3.75,3.75,5.0,7.0,1.625,0.8889,8,2.1875
ring,conspiracy_believer,climate_consensus,5.0,5.0,5.0,1.0,5,5.0,5.0,5.0,1.0,0.0,,8,0.0
ring,conspiracy_believer,polar_bears,0.0,0.0,0.0,,5,1.875,1.875,5.0,6.0,0.625,,8,1.875
ring,conspiracy_climate_piggyback,chemtrails_gates_2018_2021,3.5625,3.5625,4.5,4.0,8,3.75,3.75,4.0,6.0,0.625,0.7361,8,0.1875
ring,conspiracy_climate_piggyback,sai_geoengineering,0.1875,0.1875,0.9999999999999998,,8,1.125,1.125,2.0,,1.125,,8,0.9375
ring,conspiracy_climate_piggyback,paris_agreement,3.25,3.25,5.0,8.0,8,2.625,2.625,3.0,,1.275,0.3739,8,-0.625
ring,conspiracy_climate_piggyback,climate_consensus,5.0,5.0,5.0,1.0,8,5.0,5.0,5.0,1.0,0.0,,8,0.0
ring,conspiracy_climate_piggyback,polar_bears,0.0,0.0,0.0,,8,0.625,0.625,2.0,,0.625,,8,0.625
ring,conspiracy_depopulation,chemtrails_gates_2018_2021,3.025,3.025,4.0,6.0,8,4.25,4.25,5.0,2.0,1.375,0.619,4,1.225
ring,conspiracy_depopulation,sai_geoengineering,0.25,0.25,0.9999999999999998,,8,2.125,2.125,3.0,,2.0,0.4082,8,1.875
ring,conspiracy_depopulation,paris_agreement,3.5875,3.5875,5.0,6.0,8,5.0,5.0,5.0,1.0,1.75,-0.4729,8,1.4125
ring,conspiracy_depopulation,polar_bears,0.0,0.0,0.0,,6,1.0,1.0,1.0,,1.0,,2,1.0
ring,conspiracy_haarp_weather,chemtrails_gates_2018_2021,3.375,3.375,4.0,7.0,8,3.875,3.875,4.0,2.0,1.375,0.9414,8,0.5
ring,conspiracy_haarp_weather,sai_geoengineering,2.0625,2.0625,4.0,,8,2.5,2.5,4.0,,1.4375,0.583,8,0.4375
ring,conspiracy_haarp_weather,climate_consensus,4.75,4.75,5.0,1.0,8,5.0,5.0,5.0,1.0,0.1875,,8,0.25
ring,conspiracy_haarp_weather,polar_bears,0.0,0.0,0.0,,8,0.25,0.25,1.0,,0.25,,8,0.25
ring,environmental_concern,scopex_2017,0.0,0.0,0.0,,8,0.0,0.0,0.0,,0.0,,8,0.0
ring,environmental_concern,chemtrails_gates_2018_2021,1.0,1.0,0.9999999999999998,,8,1.125,1.125,2.0,,0.625,1.0,8,0.125
ring,environmental_concern,sai_geoengineering,0.1875,0.1875,0.9999999999999998,,8,2.0,2.0,2.0,,2.0,,3,1.8125
ring,environmental_concern,paris_agreement,0.25,0.25,0.4999999999999999,,2,0.125,0.125,1.0,,0.125,,8,-0.125
ring,environmental_concern,climate_consensus,0.25,0.25,0.4999999999999999,,8,0.375,0.375,2.0,,0.375,,8,0.125
ring,environmental_concern,polar_bears,0.0,0.0,0.0,,8,0.875,0.875,2.0,,0.875,,8,0.875
ring,mitigation_first_policy,scopex_2017,0.0,0.0,0.0,,8,0.0,0.0,0.0,,0.0,,8,0.0
ring,mitigation_first_policy,chemtrails_gates_2018_2021,0.5,0.5,0.4999999999999999,,8,1.0,1.0,1.0,,0.6875,1.0,8,0.5
ring,mitigation_first_policy,paris_agreement,0.0,0.0,0.0,,8,1.5,1.5,2.0,,1.5,,8,1.5
ring,mitigation_first_policy,climate_consensus,0.0,0.0,0.0,,2,0.875,0.875,2.0,,0.875,,8,0.875
ring,mitigation_first_policy,polar_bears,0.0,0.0,0.0,,8,0.5,0.5,2.0,,0.5,,8,0.5
ring,ozone_stratosphere_specialist,scopex_2017,0.0,0.0,0.0,,7,0.0,0.0,0.0,,0.0,,8,0.0
ring,ozone_stratosphere_specialist,chemtrails_gates_2018_2021,1.0625,1.0625,1.5000000000000002,,8,1.875,1.875,2.0,,1.0,1.0,8,0.8125
ring,ozone_stratosphere_specialist,sai_geoengineering,0.0,0.0,0.0,,8,1.125,1.125,2.0,,1.125,,8,1.125
ring,ozone_stratosphere_specialist,climate_consensus,0.0625,0.0625,0.4999999999999999,,8,0.625,0.625,2.0,,0.625,,8,0.5625
ring,science_journalist,scopex_2017,0.0,0.0,0.0,,8,0.0,0.0,0.0,,0.0,,5,0.0
ring,science_journalist,chemtrails_gates_2018_2021,0.5,0.5,0.4999999999999999,,3,1.0,1.0,1.0,,0.5,1.0,8,0.5
ring,science_journalist,sai_geoengineering,0.0625,0.0625,0.4999999999999999,,8,1.625,1.625,2.0,,1.625,,8,1.5625
ring,science_journalist,climate_consensus,0.0,0.0,0.0,,8,1.375,1.375,2.0,,1.3125,0.6124,8,1.375
ring,science_journalist,polar_bears,0.0,0.0,0.0,,8,0.375,0.375,1.0,,0.375,,8,0.375
scale_free,biodiversity_food_security,scopex_2017,0.0677,0.0665,0.9999999999999998,,155,1.2258,1.2283,4.0,,1.0142,0.6921,155,1.1581
scale_free,biodiversity_food_security,chemtrails_gates_2018_2021,0.9968,0.9982,2.0,,156,1.9871,1.9896,2.0,,1.0065,0.9949,155,0.9903000000000001
scale_free,biodiversity_food_security,paris_agreement,0.0497,0.0537,1.2,,145,0.5229,0.5175,2.0,,0.5229,,153,0.4732
scale_free,biodiversity_food_security,climate_consensus,0.2142,0.2163,0.9999999999999998,,155,1.5034,1.5131,3.0,,1.4282,0.6793,149,1.2892000000000001
scale_free,biodiversity_food_security,polar_bears,0.0,0.0,0.0,,162,0.8333,0.8333,2.0,,0.8333,,18,0.8333
scale_free,climate_action_advocate,scopex_2017,0.1293,0.1302,0.4999999999999999,,147,0.2517,0.2591,2.0,,0.2313,0.8449,147,0.12239999999999998
scale_free,climate_action_advocate,chemtrails_gates_2018_2021,0.8312,0.8358,2.0,,154,1.8636,1.8662,2.0,,0.9286,0.9813,154,1.0324
scale_free,climate_action_advocate,sai_geoengineering,0.3533,0.3565,2.0,,150,0.7754,0.7726,2.0,,0.779,,138,0.4221
scale_free,climate_action_advocate,paris_agreement,0.0439,0.0433,0.9999999999999998,,148,0.0736,0.0734,1.0,,0.0736,,163,0.029699999999999997
scale_free,climate_action_advocate,climate_consensus,0.261,0.2616,0.9999999999999998,,159,1.4264,1.4223,3.0,,1.2853,0.9356,129,1.1654
scale_free,climate_justice_youth,scopex_2017,0.2919,0.2902,2.5,,149,2.1613,2.1538,5.0,,1.7761,0.4812,155,1.8694000000000002
scale_free,climate_justice_youth,chemtrails_gates_2018_2021,0.9452,0.9452,0.9999999999999998,,146,1.8591,1.8588,2.0,,1.0671,0.926,149,0.9138999999999999
scale_free,climate_justice_youth,climate_consensus,0.1007,0.0999,0.9999999999999998,,149,1.777,1.7838,3.0,,1.4054,0.9657,148,1.6763
scale_free,climate_justice_youth,polar_bears,0.0035,0.0033,0.4999999999999999,,143,1.2848,1.2773,3.0,,1.2848,,151,1.2812999999999999
scale_free,climate_scientist,sai_geoengineering,0.0064,0.0062,0.9999999999999998,,156,1.1389,1.1481,2.0,,1.1146,1.0,144,1.1325
scale_free,climate_scientist,paris_agreement,0.0255,0.0257,0.9999999999999998,,157,1.1224,1.1224,2.0,,1.102,0.7093,147,1.0969
scale_free,climate_scientist,climate_consensus,0.0,0.0,0.0,,147,0.4924,0.5007,2.0,,0.4924,,132,0.4924
scale_free,climate_scientist,polar_bears,0.0,0.0,0.0,,150,1.5097,1.5127,2.0,,1.5097,,155,1.5097
scale_free,conspiracy_believer,scopex_2017,1.9246,1.9344,5.0,,138,4.3355,4.334,5.0,2.0,1.8,0.0594,152,2.4109
scale_free,conspiracy_believer,chemtrails_gates_2018_2021,3.1606,3.1681,5.0,7.0,132,3.8875,3.8863,5.0,1.0,1.0538,0.7584,160,0.7269000000000001
scale_free,conspiracy_believer,climate_consensus,4.9958,4.9952,5.0,1.0,118,4.9677,4.9674,5.0,1.0,0.0323,,155,-0.028100000000000236
scale_free,conspiracy_believer,polar_bears,0.131,0.1313,2.5,,145,0.2237,0.226,2.0,,0.2237,,152,0.0927
scale_free,conspiracy_climate_piggyback,chemtrails_gates_2018_2021,2.6082,2.6112,4.5,8.0,159,4.013,4.0172,5.0,3.0,1.1935,0.7193,154,1.4047999999999998
scale_free,conspiracy_climate_piggyback,sai_geoengineering,0.6747,0.6738,3.0,,154,1.2338,1.2307,4.0,,1.0584,0.4395,154,0.5591
scale_free,conspiracy_climate_piggyback,paris_agreement,1.7647,1.7606,5.0,,156,2.1634,2.1583,5.0,,0.8758,0.7459,153,0.3987000000000003
scale_free,conspiracy_climate_piggyback,climate_consensus,4.9679,4.9681,5.0,1.0,156,4.1007,4.1075,5.0,4.0,0.1475,0.5295,139,-0.8672000000000004
scale_free,conspiracy_climate_piggyback,polar_bears,0.0,0.0,0.0,,152,0.274,0.2746,4.0,,0.274,,146,0.274
scale_free,conspiracy_depopulation,chemtrails_gates_2018_2021,2.957,2.9503,4.5,6.0,149,3.6824,3.6932,5.0,4.0,0.9223,0.7324,148,0.7254
scale_free,conspiracy_depopulation,sai_geoengineering,0.0174,0.0174,0.9999999999999998,,144,1.2,1.217,4.0,,1.1516,0.5375,155,1.1825999999999999
scale_free,conspiracy_depopulation,paris_agreement,3.7434,3.7513,5.0,1.0,145,4.9552,4.9569,5.0,1.0,1.6493,-0.2996,134,1.2117999999999998
scale_free,conspiracy_depopulation,polar_bears,0.1905,0.1252,2.5,,84,0.5,0.625,2.0,,0.5,,10,0.3095
scale_free,conspiracy_haarp_weather,scopex_2017,2.0953,2.101,5.0,,150,4.3373,4.3378,5.0,2.0,1.4807,0.1028,166,2.242
scale_free,conspiracy_haarp_weather,chemtrails_gates_2018_2021,3.18,3.181,5.0,6.0,150,3.75,3.7531,5.0,3.0,0.8301,0.766,156,0.5699999999999998
scale_free,conspiracy_haarp_weather,paris_agreement,3.774,3.7869,5.0,2.0,150,4.4558,4.4524,5.0,1.0,1.2381,0.4783,147,0.6818
scale_free,conspiracy_haarp_weather,climate_consensus,4.7438,4.7647,5.0,3.0,121,4.9706,4.9709,5.0,1.0,0.1066,0.5934,136,0.2267999999999999
scale_free,environmental_concern,scopex_2017,0.0,0.0,0.0,,5,0.0,0.0,0.0,,0.0,,7,0.0
scale_free,environmental_concern,polar_bears,0.0,0.0,0.0,,6,1.5,1.5,2.0,,1.5,,2,1.5
scale_free,mitigation_first_policy,chemtrails_gates_2018_2021,0.0233,0.0234,0.4999999999999999,,129,0.0134,0.0136,1.0,,0.0067,1.0,149,-0.0099
scale_free,mitigation_first_policy,sai_geoengineering,0.0134,0.0119,2.0,,149,0.784,0.7685,2.0,,0.776,0.6124,125,0.7706000000000001
scale_free,mitigation_first_policy,paris_agreement,0.0469,0.0453,2.0,,128,0.6822,0.68,2.0,,0.686,0.9031,129,0.6353
scale_free,mitigation_first_policy,polar_bears,0.0447,0.0441,0.4999999999999999,,123,0.993,0.996,2.0,,0.993,,142,0.9483
scale_free,ozone_stratosphere_specialist,scopex_2017,0.2,0.125,0.9999999999999998,,5,0.2,0.125,1.0,,0.2,,5,0.0
scale_free,ozone_stratosphere_specialist,chemtrails_gates_2018_2021,1.3333,1.3125,2.5,,6,1.5714,1.6,2.0,,1.2143,0.7674,7,0.23809999999999998
scale_free,ozone_stratosphere_specialist,polar_bears,0.0,0.0,0.0,,5,1.25,1.3333,2.0,,1.25,,4,1.25
scale_free,science_journalist,scopex_2017,0.0032,0.0035,0.4999999999999999,,154,0.5238,0.5293,2.0,,0.4592,0.7694,147,0.5206000000000001
scale_free,science_journalist,polar_bears,0.0,0.0,0.0,,128,0.9079,0.9119,2.0,,0.9079,1.0,152,0.9079
small_world,biodiversity_food_security,scopex_2017,0.0,0.0,0.0,,14,0.5,0.5,1.0,,0.5,,2,0.5
small_world,biodiversity_food_security,sai_geoengineering,0.1875,0.2143,1.5000000000000002,,8,1.3333,1.0,2.0,,1.3333,,3,1.1458
small_world,biodiversity_food_security,paris_agreement,0.0,0.0,0.0,,8,1.0,1.0,1.0,,1.0,,4,1.0
small_world,climate_action_advocate,scopex_2017,0.1026,0.1022,0.4999999999999999,,156,1.075,1.0763,3.0,,0.9956,0.4686,160,0.9723999999999999
small_world,climate_action_advocate,chemtrails_gates_2018_2021,0.9266,0.9275,0.9999999999999998,,143,1.8117,1.8222,2.0,,0.9286,0.9634,154,0.8851000000000001
small_world,climate_action_advocate,sai_geoengineering,0.0073,0.0074,0.6000000000000005,,150,0.6242,0.6203,3.0,,0.6242,,157,0.6169
small_world,climate_action_advocate,polar_bears,0.0,0.0,0.0,,138,0.9926,0.9992,3.0,,1.0,,135,0.9926
small_world,climate_justice_youth,scopex_2017,0.8129,0.8114,5.0,,139,1.527,1.5394,5.0,,1.2196,0.49,148,0.7141
small_world,climate_justice_youth,chemtrails_gates_2018_2021,1.0068,1.0078,2.0,,147,1.9324,1.9321,3.0,,1.0459,0.9292,148,0.9256
small_world,climate_justice_youth,sai_geoengineering,0.0,0.0,0.0,,90,0.913,0.9127,3.0,,0.8447,0.2464,161,0.913
small_world,climate_justice_youth,paris_agreement,0.0,0.0,0.0,,16,0.1097,0.1053,2.0,,0.1097,,155,0.1097
small_world,climate_justice_youth,climate_consensus,0.0,0.0,0.0,,5,1.2484,1.24,3.0,,1.1273,0.9899,161,1.2484
small_world,climate_justice_youth,polar_bears,0.0556,0.0417,0.4999999999999999,,9,0.9276,0.9357,3.0,,0.9178,-0.3687,152,0.872
small_world,climate_scientist,scopex_2017,0.0,0.0,0.0,,7,0.0,0.0,0.0,,0.0,,6,0.0
small_world,climate_scientist,chemtrails_gates_2018_2021,0.0,0.0,0.0,,104,0.0,0.0,0.0,,0.0,,2,0.0
small_world,climate_scientist,sai_geoengineering,0.0014,0.0013,0.2000000000000001,,141,0.5,0.5,1.0,,0.5,,2,0.4986
small_world,climate_scientist,paris_agreement,0.0222,0.0321,0.9999999999999998,,135,1.0,1.0,2.0,,1.0,,5,0.9778
small_world,climate_scientist,climate_consensus,0.0,0.0,0.0,,141,0.0,0.0,0.0,,0.0,,11,0.0
small_world,climate_scientist,polar_bears,0.0,0.0,0.0,,146,1.6438,1.6398,2.0,,1.6438,,160,1.6438
small_world,conspiracy_believer,scopex_2017,2.072,2.0668,5.0,,132,3.9796,3.9768,5.0,1.0,2.2109,0.0568,147,1.9076
small_world,conspiracy_believer,chemtrails_gates_2018_2021,3.1455,3.1553,4.5,3.0,134,3.8125,4.3429,5.0,3.0,1.1563,0.7418,16,0.6669999999999998
small_world,conspiracy_believer,sai_geoengineering,0.3779,0.4043,4.0,,140,2.4,2.375,3.0,,2.1,-0.186,10,2.0221
small_world,conspiracy_believer,climate_consensus,4.7712,4.7787,5.0,2.0,153,4.726,4.7213,5.0,3.0,0.0068,,146,-0.04520000000000035
small_world,conspiracy_believer,polar_bears,0.0,0.0,0.0,,153,0.5576,0.5642,4.0,,0.5576,,165,0.5576
small_world,conspiracy_climate_piggyback,scopex_2017,1.4544,1.4546,5.0,,149,2.7237,2.7223,5.0,,1.352,0.3404,152,1.2693
small_world,conspiracy_climate_piggyback,chemtrails_gates_2018_2021,3.2088,3.2123,4.5,3.0,137,4.8077,4.8064,5.0,2.0,1.6615,0.8032,156,1.5988999999999995
small_world,conspiracy_climate_piggyback,polar_bears,0.0,0.0,0.0,,144,0.7778,0.9286,2.0,,0.7778,,9,0.7778
small_world,conspiracy_depopulation,chemtrails_gates_2018_2021,0.6913,0.6942,4.5,,149,4.22,4.2252,5.0,1.0,0.8613,0.66,150,3.5286999999999997
small_world,conspiracy_depopulation,sai_geoengineering,0.1094,0.1117,3.0,,160,1.0362,1.0314,4.0,,0.9935,0.6846,138,0.9268000000000001
small_world,conspiracy_depopulation,paris_agreement,3.5803,3.5864,5.0,3.0,152,4.4194,4.4107,5.0,1.0,1.7671,0.0427,155,0.8391000000000006
small_world,conspiracy_depopulation,polar_bears,0.0128,0.0126,0.4999999999999999,,156,1.2095,1.2079,2.0,,1.2095,,148,1.1967
small_world,conspiracy_haarp_weather,scopex_2017,2.6479,2.6748,5.0,,140,3.9481,3.9504,5.0,4.0,1.9089,-0.0666,135,1.3002000000000002
small_world,conspiracy_haarp_weather,chemtrails_gates_2018_2021,3.142,3.141,5.0,6.0,143,3.2568,3.2569,5.0,6.0,0.7095,0.8434,148,0.11480000000000024
small_world,conspiracy_haarp_weather,sai_geoengineering,0.193,0.199,3.0,,142,1.5274,1.535,4.0,,1.263,0.3862,146,1.3344
small_world,conspiracy_haarp_weather,paris_agreement,3.3115,3.3024,5.0,5.0,156,4.0132,4.0097,5.0,2.0,1.1395,0.4422,152,0.7017000000000002
small_world,conspiracy_haarp_weather,climate_consensus,4.9375,4.9348,5.0,1.0,136,4.1712,4.1866,5.0,3.0,0.163,0.8226,146,-0.7663000000000002
small_world,conspiracy_haarp_weather,polar_bears,0.0098,0.0099,0.4999999999999999,,153,0.6533,0.6509,3.0,,0.6467,0.3125,150,0.6435
small_world,mitigation_first_policy,scopex_2017,0.0,0.0,0.0,,7,0.8146,0.8156,1.0,,0.8046,1.0,151,0.8146
small_world,mitigation_first_policy,chemtrails_gates_2018_2021,0.05,0.05,0.2000000000000001,,4,0.1579,0.1596,1.0,,0.1434,1.0,152,0.10790000000000001
