slice,experimentName,config,topology,miScoringMode,persona_or_mix,articleId,status,dead_1event,reason
T2d_H,T2d_H_scale_free_conspiracy_depopulation,thesisExperiment/configs/phase2/T2d_H_scale_free_conspiracy_depopulation.json,scale_free,dual,conspiracy_depopulation,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_conspiracy_depopulation,thesisExperiment/configs/phase2/T2d_H_scale_free_conspiracy_depopulation.json,scale_free,dual,conspiracy_depopulation,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_conspiracy_depopulation,thesisExperiment/configs/phase2/T2d_H_scale_free_conspiracy_depopulation.json,scale_free,dual,conspiracy_depopulation,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_conspiracy_depopulation,thesisExperiment/configs/phase2/T2d_H_scale_free_conspiracy_depopulation.json,scale_free,dual,conspiracy_depopulation,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_conspiracy_depopulation,thesisExperiment/configs/phase2/T2d_H_scale_free_conspiracy_depopulation.json,scale_free,dual,conspiracy_depopulation,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_conspiracy_haarp_weather,thesisExperiment/configs/phase2/T2d_H_scale_free_conspiracy_haarp_weather.json,scale_free,dual,conspiracy_haarp_weather,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_conspiracy_haarp_weather,thesisExperiment/configs/phase2/T2d_H_scale_free_conspiracy_haarp_weather.json,scale_free,dual,conspiracy_haarp_weather,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_conspiracy_haarp_weather,thesisExperiment/configs/phase2/T2d_H_scale_free_conspiracy_haarp_weather.json,scale_free,dual,conspiracy_haarp_weather,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_conspiracy_haarp_weather,thesisExperiment/configs/phase2/T2d_H_scale_free_conspiracy_haarp_weather.json,scale_free,dual,conspiracy_haarp_weather,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_conspiracy_haarp_weather,thesisExperiment/configs/phase2/T2d_H_scale_free_conspiracy_haarp_weather.json,scale_free,dual,conspiracy_haarp_weather,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_conspiracy_haarp_weather,thesisExperiment/configs/phase2/T2d_H_scale_free_conspiracy_haarp_weather.json,scale_free,dual,conspiracy_haarp_weather,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_environmental_concern,thesisExperiment/configs/phase2/T2d_H_scale_free_environmental_concern.json,scale_free,dual,environmental_concern,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_environmental_concern,thesisExperiment/configs/phase2/T2d_H_scale_free_environmental_concern.json,scale_free,dual,environmental_concern,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_environmental_concern,thesisExperiment/configs/phase2/T2d_H_scale_free_environmental_concern.json,scale_free,dual,environmental_concern,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_environmental_concern,thesisExperiment/configs/phase2/T2d_H_scale_free_environmental_concern.json,scale_free,dual,environmental_concern,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_environmental_concern,thesisExperiment/configs/phase2/T2d_H_scale_free_environmental_concern.json,scale_free,dual,environmental_concern,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_environmental_concern,thesisExperiment/configs/phase2/T2d_H_scale_free_environmental_concern.json,scale_free,dual,environmental_concern,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_mitigation_first_policy,thesisExperiment/configs/phase2/T2d_H_scale_free_mitigation_first_policy.json,scale_free,dual,mitigation_first_policy,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_mitigation_first_policy,thesisExperiment/configs/phase2/T2d_H_scale_free_mitigation_first_policy.json,scale_free,dual,mitigation_first_policy,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_mitigation_first_policy,thesisExperiment/configs/phase2/T2d_H_scale_free_mitigation_first_policy.json,scale_free,dual,mitigation_first_policy,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_mitigation_first_policy,thesisExperiment/configs/phase2/T2d_H_scale_free_mitigation_first_policy.json,scale_free,dual,mitigation_first_policy,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_mitigation_first_policy,thesisExperiment/configs/phase2/T2d_H_scale_free_mitigation_first_policy.json,scale_free,dual,mitigation_first_policy,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_mitigation_first_policy,thesisExperiment/configs/phase2/T2d_H_scale_free_mitigation_first_policy.json,scale_free,dual,mitigation_first_policy,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_ozone_stratosphere_specialist,thesisExperiment/configs/phase2/T2d_H_scale_free_ozone_stratosphere_specialist.json,scale_free,dual,ozone_stratosphere_specialist,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_ozone_stratosphere_specialist,thesisExperiment/configs/phase2/T2d_H_scale_free_ozone_stratosphere_specialist.json,scale_free,dual,ozone_stratosphere_specialist,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_ozone_stratosphere_specialist,thesisExperiment/configs/phase2/T2d_H_scale_free_ozone_stratosphere_specialist.json,scale_free,dual,ozone_stratosphere_specialist,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_ozone_stratosphere_specialist,thesisExperiment/configs/phase2/T2d_H_scale_free_ozone_stratosphere_specialist.json,scale_free,dual,ozone_stratosphere_specialist,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_ozone_stratosphere_specialist,thesisExperiment/configs/phase2/T2d_H_scale_free_ozone_stratosphere_specialist.json,scale_free,dual,ozone_stratosphere_specialist,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_ozone_stratosphere_specialist,thesisExperiment/configs/phase2/T2d_H_scale_free_ozone_stratosphere_specialist.json,scale_free,dual,ozone_stratosphere_specialist,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_science_journalist,thesisExperiment/configs/phase2/T2d_H_scale_free_science_journalist.json,scale_free,dual,science_journalist,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_science_journalist,thesisExperiment/configs/phase2/T2d_H_scale_free_science_journalist.json,scale_free,dual,science_journalist,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_science_journalist,thesisExperiment/configs/phase2/T2d_H_scale_free_science_journalist.json,scale_free,dual,science_journalist,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_science_journalist,thesisExperiment/configs/phase2/T2d_H_scale_free_science_journalist.json,scale_free,dual,science_journalist,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_science_journalist,thesisExperiment/configs/phase2/T2d_H_scale_free_science_journalist.json,scale_free,dual,science_journalist,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_H,T2d_H_scale_free_science_journalist,thesisExperiment/configs/phase2/T2d_H_scale_free_science_journalist.json,scale_free,dual,science_journalist,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_00,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_00.json,scale_free,continuous,mix_00,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_00,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_00.json,scale_free,continuous,mix_00,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_00,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_00.json,scale_free,continuous,mix_00,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_00,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_00.json,scale_free,continuous,mix_00,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_00,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_00.json,scale_free,continuous,mix_00,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_00,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_00.json,scale_free,continuous,mix_00,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_01,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_01.json,scale_free,continuous,mix_01,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_01,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_01.json,scale_free,continuous,mix_01,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_01,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_01.json,scale_free,continuous,mix_01,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_01,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_01.json,scale_free,continuous,mix_01,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_01,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_01.json,scale_free,continuous,mix_01,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_01,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_01.json,scale_free,continuous,mix_01,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_02,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_02.json,scale_free,continuous,mix_02,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_02,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_02.json,scale_free,continuous,mix_02,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_02,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_02.json,scale_free,continuous,mix_02,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_02,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_02.json,scale_free,continuous,mix_02,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_02,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_02.json,scale_free,continuous,mix_02,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_02,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_02.json,scale_free,continuous,mix_02,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_03,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_03.json,scale_free,continuous,mix_03,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_03,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_03.json,scale_free,continuous,mix_03,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_03,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_03.json,scale_free,continuous,mix_03,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_03,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_03.json,scale_free,continuous,mix_03,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_03,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_03.json,scale_free,continuous,mix_03,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_03,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_03.json,scale_free,continuous,mix_03,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_04,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_04.json,scale_free,continuous,mix_04,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_04,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_04.json,scale_free,continuous,mix_04,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_04,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_04.json,scale_free,continuous,mix_04,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_04,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_04.json,scale_free,continuous,mix_04,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_04,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_04.json,scale_free,continuous,mix_04,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_04,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_04.json,scale_free,continuous,mix_04,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_05,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_05.json,scale_free,continuous,mix_05,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_05,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_05.json,scale_free,continuous,mix_05,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_05,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_05.json,scale_free,continuous,mix_05,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_05,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_05.json,scale_free,continuous,mix_05,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_05,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_05.json,scale_free,continuous,mix_05,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2c_He,T2c_He_scale_free_mix_05,thesisExperiment/configs/phase2/T2c_He_scale_free_mix_05.json,scale_free,continuous,mix_05,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_00,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_00.json,scale_free,dual,mix_00,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_00,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_00.json,scale_free,dual,mix_00,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_00,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_00.json,scale_free,dual,mix_00,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_00,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_00.json,scale_free,dual,mix_00,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_00,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_00.json,scale_free,dual,mix_00,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_00,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_00.json,scale_free,dual,mix_00,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_01,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_01.json,scale_free,dual,mix_01,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_01,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_01.json,scale_free,dual,mix_01,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_01,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_01.json,scale_free,dual,mix_01,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_01,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_01.json,scale_free,dual,mix_01,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_01,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_01.json,scale_free,dual,mix_01,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_01,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_01.json,scale_free,dual,mix_01,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_02,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_02.json,scale_free,dual,mix_02,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_02,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_02.json,scale_free,dual,mix_02,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_02,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_02.json,scale_free,dual,mix_02,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_02,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_02.json,scale_free,dual,mix_02,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_02,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_02.json,scale_free,dual,mix_02,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_02,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_02.json,scale_free,dual,mix_02,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_03,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_03.json,scale_free,dual,mix_03,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_03,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_03.json,scale_free,dual,mix_03,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_03,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_03.json,scale_free,dual,mix_03,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_03,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_03.json,scale_free,dual,mix_03,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_03,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_03.json,scale_free,dual,mix_03,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_03,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_03.json,scale_free,dual,mix_03,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_04,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_04.json,scale_free,dual,mix_04,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_04,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_04.json,scale_free,dual,mix_04,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_04,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_04.json,scale_free,dual,mix_04,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_04,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_04.json,scale_free,dual,mix_04,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_04,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_04.json,scale_free,dual,mix_04,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_04,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_04.json,scale_free,dual,mix_04,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_05,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_05.json,scale_free,dual,mix_05,scopex_2017,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_05,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_05.json,scale_free,dual,mix_05,chemtrails_gates_2018_2021,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_05,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_05.json,scale_free,dual,mix_05,sai_geoengineering,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_05,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_05.json,scale_free,dual,mix_05,paris_agreement,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_05,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_05.json,scale_free,dual,mix_05,climate_consensus,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
T2d_He,T2d_He_scale_free_mix_05,thesisExperiment/configs/phase2/T2d_He_scale_free_mix_05.json,scale_free,dual,mix_05,polar_bears,not_started,no,OPENAI_API_KEY missing (length=0); all four slices aborted before probe
